"School Name","School ID","Network","Grade","Year","Number of
Students","Value-Added
Score","95% Confidence
Interval Range","Percentile","Color Reading","Number of
Students","Value-Added
Score","95% Confidence
Interval Range","Percentile","Color Math"
"SMITH",609978,"Lake Calumet Elementary Network",5,2012,27.1,-0.8,"-2.1 to 0.5",19,"Yellow",27.0,0.3,"-0.7 to 1.3",64,"Yellow"
"SMITH",609978,"Lake Calumet Elementary Network",6,2012,35.1,-2.1,"-3.3 to -1",2,"Red",34.1,-0.6,"-1.3 to 0.2",33,"Yellow"
"SMITH",609978,"Lake Calumet Elementary Network",7,2012,27.7,0.4,"-0.9 to 1.7",66,"Yellow",27.7,-1.1,"-1.9 to -0.3",11,"Red"
"SMITH",609978,"Lake Calumet Elementary Network",8,2012,28.0,-1.3,"-2.7 to 0",6,"Yellow",28.0,-1.1,"-2 to -0.2",10,"Red"
"SMITH",609978,"Lake Calumet Elementary Network","All Grades",2012,146.5,-1.6,"-2.6 to -0.6",5,"Red",145.4,-1.3,"-1.9 to -0.6",8,"Red"
"SMITH",609978,"Lake Calumet",4,2011,26.4,-0.6,"-1.7 to 0.4",23,"yellow",26.4,-0.2,"-1 to 0.6",41,"yellow"
"SMITH",609978,"Lake Calumet",5,2011,32.4,-0.2,"-1.4 to 1",43,"yellow",32.4,0.5,"-0.4 to 1.4",73,"yellow"
"SMITH",609978,"Lake Calumet",6,2011,37.2,-1.5,"-2.6 to -0.5",5,"red",37.2,-0.3,"-1 to 0.4",37,"yellow"
"SMITH",609978,"Lake Calumet",7,2011,28.3,0,"-1.2 to 1.2",48,"yellow",28.7,-0.5,"-1.4 to 0.3",31,"yellow"
"SMITH",609978,"Lake Calumet",8,2011,32.1,0,"-1.3 to 1.3",50,"yellow",32.1,-0.9,"-1.8 to 0",14,"red"
"SMITH",609978,"Lake Calumet","All Grades",2011,156.4,-1,"-1.9 to 0",14,"red",156.7,-0.5,"-1.2 to 0.1",29,"yellow"
"SMITH",609978,"Lake Calumet",4,2010,37,0.3,"-0.7 to 1.2",61,"yellow",37,0.4,"-0.3 to 1.2",71,"yellow"
"SMITH",609978,"Lake Calumet",5,2010,33.6,0.8,"-0.4 to 1.9",77,"yellow",33.6,0.3,"-0.5 to 1.1",65,"yellow"
"SMITH",609978,"Lake Calumet",6,2010,35.6,-1.9,"-3 to -0.7",2,"red",35.6,0,"-0.8 to 0.8",51,"yellow"
"SMITH",609978,"Lake Calumet",7,2010,34.3,-1.5,"-2.8 to -0.3",5,"red",34.3,-0.1,"-1 to 0.8",47,"yellow"
"SMITH",609978,"Lake Calumet",8,2010,25,-0.4,"-1.9 to 1",28,"yellow",25.2,0.5,"-0.6 to 1.5",71,"yellow"
"SMITH",609978,"Lake Calumet","All Grades",2010,165.5,-1,"-1.9 to -0.1",11,"red",165.7,0.4,"-0.3 to 1",66,"yellow"
"SMYSER",610179,"O'Hare Elementary Network",4,2012,54.4,-0.1,"-0.9 to 0.7",41,"Yellow",54.4,-1.6,"-2.2 to -1",5,"Red"
"SMYSER",610179,"O'Hare Elementary Network",5,2012,84.0,0.4,"-0.4 to 1.3",66,"Yellow",84.0,-0.8,"-1.4 to -0.2",18,"Red"
"SMYSER",610179,"O'Hare Elementary Network",6,2012,99.9,0.8,"0 to 1.6",82,"Yellow",99.9,-0.3,"-0.7 to 0.2",43,"Yellow"
"SMYSER",610179,"O'Hare Elementary Network",7,2012,102.9,0.1,"-0.8 to 0.9",55,"Yellow",103.9,-1.2,"-1.6 to -0.8",9,"Red"
"SMYSER",610179,"O'Hare Elementary Network",8,2012,96.0,1.2,"0.2 to 2.1",87,"Green",96.0,0.4,"-0.2 to 0.9",70,"Yellow"
"SMYSER",610179,"O'Hare Elementary Network","All Grades",2012,437.2,0.9,"0.2 to 1.5",81,"Green",438.2,-1.1,"-1.4 to -0.7",11,"Red"
"SMYSER",610179,"O'Hare",4,2011,49.7,-0.2,"-1 to 0.7",38,"yellow",49.7,-0.2,"-0.8 to 0.4",41,"yellow"
"SMYSER",610179,"O'Hare",5,2011,88.8,0.9,"0 to 1.7",81,"green",88.8,0.4,"-0.2 to 1",68,"yellow"
"SMYSER",610179,"O'Hare",6,2011,100,-0.7,"-1.4 to 0.1",26,"yellow",100,0.4,"-0.1 to 0.8",66,"yellow"
"SMYSER",610179,"O'Hare",7,2011,89.5,-0.4,"-1.2 to 0.4",32,"yellow",89.5,0.1,"-0.4 to 0.6",55,"yellow"
"SMYSER",610179,"O'Hare",8,2011,92.9,0.9,"0 to 1.9",87,"yellow",92.9,1.1,"0.5 to 1.7",87,"green"
"SMYSER",610179,"O'Hare","All Grades",2011,420.9,0.1,"-0.6 to 0.7",52,"yellow",420.9,0.6,"0.2 to 1",75,"green"
"SMYSER",610179,"O'Hare",4,2010,70.8,0.4,"-0.4 to 1.1",66,"yellow",69.8,-0.2,"-0.8 to 0.3",40,"yellow"
"SMYSER",610179,"O'Hare",5,2010,84.5,1.4,"0.6 to 2.3",94,"green",84.5,0.7,"0.2 to 1.3",77,"green"
"SMYSER",610179,"O'Hare",6,2010,91.8,0.1,"-0.7 to 0.9",52,"yellow",90.8,0.2,"-0.3 to 0.7",61,"yellow"
"SMYSER",610179,"O'Hare",7,2010,88.9,0.6,"-0.3 to 1.5",74,"yellow",88.9,0,"-0.6 to 0.6",51,"yellow"
"SMYSER",610179,"O'Hare",8,2010,78.6,0.8,"-0.3 to 1.8",79,"yellow",79.6,-0.2,"-0.9 to 0.5",45,"yellow"
"SMYSER",610179,"O'Hare","All Grades",2010,414.6,1,"0.4 to 1.6",87,"green",413.5,0.2,"-0.2 to 0.7",59,"yellow"
"SMYTH",610180,"Fulton Elementary Network",4,2012,39.2,1.7,"0.8 to 2.6",95,"Green",39.2,0.6,"-0.1 to 1.3",75,"Yellow"
"SMYTH",610180,"Fulton Elementary Network",5,2012,50.7,-1.3,"-2.3 to -0.3",8,"Red",49.7,-1.2,"-1.9 to -0.4",10,"Red"
"SMYTH",610180,"Fulton Elementary Network",6,2012,47.2,-0.1,"-1.2 to 0.9",43,"Yellow",47.2,1.9,"1.3 to 2.6",97,"Green"
"SMYTH",610180,"Fulton Elementary Network",7,2012,43.3,-0.2,"-1.4 to 0.9",42,"Yellow",43.3,0.8,"0.2 to 1.4",83,"Green"
"SMYTH",610180,"Fulton Elementary Network",8,2012,43.0,0.1,"-1.1 to 1.3",56,"Yellow",43.0,-0.7,"-1.5 to 0",19,"Yellow"
"SMYTH",610180,"Fulton Elementary Network","All Grades",2012,223.5,-0.1,"-1 to 0.8",47,"Yellow",222.5,0.5,"0 to 1.1",73,"Green"
"SMYTH",610180,"Fulton",4,2011,48.6,0.7,"-0.1 to 1.6",76,"yellow",48.6,1.3,"0.6 to 1.9",91,"green"
"SMYTH",610180,"Fulton",5,2011,52.6,-0.9,"-1.9 to 0.1",15,"yellow",52.6,0.5,"-0.2 to 1.3",73,"yellow"
"SMYTH",610180,"Fulton",6,2011,51.2,-0.7,"-1.7 to 0.2",23,"yellow",51.2,0.6,"0 to 1.3",75,"green"
"SMYTH",610180,"Fulton",7,2011,45.5,-1,"-2 to 0",16,"yellow",45.5,1,"0.3 to 1.7",86,"green"
"SMYTH",610180,"Fulton",8,2011,71.3,-0.7,"-1.8 to 0.3",25,"yellow",71.3,0,"-0.6 to 0.7",53,"yellow"
"SMYTH",610180,"Fulton","All Grades",2011,269.2,-0.9,"-1.7 to -0.2",15,"red",269.2,1.1,"0.6 to 1.6",90,"green"
"SMYTH",610180,"Fulton",4,2010,59.7,-1.6,"-2.4 to -0.8",6,"red",59.6,-1,"-1.6 to -0.4",14,"red"
"SMYTH",610180,"Fulton",5,2010,55.9,-0.7,"-1.7 to 0.2",22,"yellow",54.9,-0.7,"-1.4 to -0.1",21,"red"
"SMYTH",610180,"Fulton",6,2010,49.6,0.1,"-0.9 to 1.1",53,"yellow",50.6,-0.3,"-1 to 0.4",38,"yellow"
"SMYTH",610180,"Fulton",7,2010,71,-1,"-2 to 0",15,"red",71,-1,"-1.6 to -0.4",14,"red"
"SMYTH",610180,"Fulton",8,2010,71.5,-0.4,"-1.5 to 0.7",31,"yellow",71.1,-0.6,"-1.3 to 0.1",26,"yellow"
"SMYTH",610180,"Fulton","All Grades",2010,307.7,-1.2,"-1.9 to -0.5",9,"red",307.3,-1.2,"-1.7 to -0.7",9,"red"
"SOLOMON",610182,"O'Hare Elementary Network",4,2012,17.5,0.7,"-0.4 to 1.9",77,"Yellow",17.5,0.2,"-0.7 to 1.2",61,"Yellow"
"SOLOMON",610182,"O'Hare Elementary Network",5,2012,31.5,-0.2,"-1.4 to 1",38,"Yellow",31.5,-0.1,"-1 to 0.9",47,"Yellow"
"SOLOMON",610182,"O'Hare Elementary Network",6,2012,24.0,0.6,"-0.7 to 1.9",75,"Yellow",24.7,-0.6,"-1.5 to 0.2",30,"Yellow"
"SOLOMON",610182,"O'Hare Elementary Network",7,2012,21.0,-0.1,"-1.5 to 1.3",51,"Yellow",22.0,0.3,"-0.5 to 1.2",65,"Yellow"
"SOLOMON",610182,"O'Hare Elementary Network",8,2012,33.0,2.3,"1 to 3.6",97,"Green",33.0,1.4,"0.6 to 2.3",92,"Green"
"SOLOMON",610182,"O'Hare Elementary Network","All Grades",2012,127.0,1.3,"0.3 to 2.4",92,"Green",128.7,0.5,"-0.2 to 1.2",72,"Yellow"
"SOLOMON",610182,"O'Hare",4,2011,16,0,"-1.2 to 1.2",46,"yellow",16,0,"-1 to 1",49,"yellow"
"SOLOMON",610182,"O'Hare",5,2011,22.8,-0.3,"-1.6 to 1",37,"yellow",22.8,0.2,"-0.8 to 1.2",59,"yellow"
"SOLOMON",610182,"O'Hare",6,2011,22,1.2,"0 to 2.5",92,"yellow",23,0.1,"-0.7 to 1",57,"yellow"
"SOLOMON",610182,"O'Hare",7,2011,30.9,-1.1,"-2.2 to 0.1",14,"yellow",30.9,-0.2,"-1 to 0.6",45,"yellow"
"SOLOMON",610182,"O'Hare",8,2011,33,-0.2,"-1.5 to 1.1",44,"yellow",33,1.4,"0.5 to 2.2",91,"green"
"SOLOMON",610182,"O'Hare","All Grades",2011,124.7,-0.2,"-1.2 to 0.8",40,"yellow",125.7,0.6,"-0.1 to 1.3",73,"yellow"
"SOLOMON",610182,"O'Hare",4,2010,19,-0.7,"-1.9 to 0.5",20,"yellow",19,-0.4,"-1.4 to 0.5",31,"yellow"
"SOLOMON",610182,"O'Hare",5,2010,25,-1,"-2.3 to 0.2",12,"yellow",25,-2.1,"-2.9 to -1.2",1,"red"
"SOLOMON",610182,"O'Hare",6,2010,27.5,2,"0.7 to 3.2",98,"green",27.5,0.3,"-0.6 to 1.1",63,"yellow"
"SOLOMON",610182,"O'Hare",7,2010,33,1.7,"0.5 to 3",95,"green",33,-0.4,"-1.3 to 0.5",37,"yellow"
"SOLOMON",610182,"O'Hare",8,2010,25.9,0.4,"-1 to 1.8",66,"yellow",25.9,-0.1,"-1.1 to 1",51,"yellow"
"SOLOMON",610182,"O'Hare","All Grades",2010,130.3,1.1,"0.1 to 2.1",91,"green",130.3,-0.9,"-1.6 to -0.2",16,"red"
"SONGHAI",610160,"Lake Calumet Elementary Network",4,2012,28.9,-0.7,"-1.7 to 0.3",21,"Yellow",28.9,-1.2,"-2 to -0.4",11,"Red"
"SONGHAI",610160,"Lake Calumet Elementary Network",5,2012,32.8,0.1,"-1.1 to 1.3",53,"Yellow",32.4,-0.9,"-1.8 to 0",15,"Yellow"
"SONGHAI",610160,"Lake Calumet Elementary Network",6,2012,27.7,-0.2,"-1.4 to 1.1",41,"Yellow",27.6,0.7,"-0.1 to 1.5",75,"Yellow"
"SONGHAI",610160,"Lake Calumet Elementary Network",7,2012,29.3,-0.9,"-2.2 to 0.4",18,"Yellow",29.4,0.7,"0 to 1.5",81,"Yellow"
"SONGHAI",610160,"Lake Calumet Elementary Network",8,2012,28.1,0.7,"-0.6 to 2.1",80,"Yellow",28.1,1.3,"0.4 to 2.3",90,"Green"
"SONGHAI",610160,"Lake Calumet Elementary Network","All Grades",2012,146.8,-0.4,"-1.4 to 0.6",31,"Yellow",146.4,0.2,"-0.4 to 0.9",61,"Yellow"
"SONGHAI",610160,"Lake Calumet",4,2011,33.3,-2.2,"-3.2 to -1.2",2,"red",33.3,-0.9,"-1.6 to -0.1",18,"red"
"SONGHAI",610160,"Lake Calumet",5,2011,24.7,-0.2,"-1.5 to 1.1",44,"yellow",24.7,2.1,"1.1 to 3.1",97,"green"
"SONGHAI",610160,"Lake Calumet",6,2011,31.7,1.1,"-0.1 to 2.2",87,"yellow",31.7,1,"0.3 to 1.8",85,"green"
"SONGHAI",610160,"Lake Calumet",7,2011,27.3,-1,"-2.3 to 0.2",15,"yellow",27.3,-1.1,"-2 to -0.3",11,"red"
"SONGHAI",610160,"Lake Calumet",8,2011,29.4,-1.6,"-3 to -0.2",3,"red",29.4,-0.5,"-1.5 to 0.4",33,"yellow"
"SONGHAI",610160,"Lake Calumet","All Grades",2011,146.4,-1.4,"-2.4 to -0.5",6,"red",146.4,0.1,"-0.6 to 0.8",54,"yellow"
"SONGHAI",610160,"Lake Calumet",4,2010,33.3,-2.9,"-3.9 to -1.9",0,"red",33.3,-4.4,"-5.2 to -3.6",0,"red"
"SONGHAI",610160,"Lake Calumet",5,2010,30.1,0.1,"-1.1 to 1.3",55,"yellow",30.1,-0.1,"-1 to 0.7",47,"yellow"
"SONGHAI",610160,"Lake Calumet",6,2010,34.2,-1.9,"-3 to -0.7",2,"red",34.2,-1.7,"-2.5 to -0.9",2,"red"
"SONGHAI",610160,"Lake Calumet",7,2010,40.3,0.2,"-1 to 1.4",61,"yellow",40.3,0.3,"-0.5 to 1.1",60,"yellow"
"SONGHAI",610160,"Lake Calumet",8,2010,31.9,0.5,"-0.9 to 1.8",71,"yellow",31.7,-0.3,"-1.3 to 0.7",40,"yellow"
"SONGHAI",610160,"Lake Calumet","All Grades",2010,169.7,-1.2,"-2.1 to -0.3",9,"red",169.5,-2.1,"-2.7 to -1.4",0,"red"
"SOUTH LOOP",609990,"Burnham Park Elementary Network",4,2012,60.9,0.6,"-0.1 to 1.4",74,"Yellow",59.9,-0.3,"-0.9 to 0.2",36,"Yellow"
"SOUTH LOOP",609990,"Burnham Park Elementary Network",5,2012,72.7,0.7,"-0.2 to 1.7",79,"Yellow",72.7,-2.2,"-2.8 to -1.5",1,"Red"
"SOUTH LOOP",609990,"Burnham Park Elementary Network",6,2012,53.0,0.1,"-0.9 to 1.1",56,"Yellow",53.0,-1.0,"-1.6 to -0.4",16,"Red"
"SOUTH LOOP",609990,"Burnham Park Elementary Network",7,2012,44.9,0.1,"-1.1 to 1.2",55,"Yellow",43.9,0.7,"0.1 to 1.3",78,"Green"
"SOUTH LOOP",609990,"Burnham Park Elementary Network",8,2012,38.7,-1.6,"-2.8 to -0.4",3,"Red",38.7,-0.7,"-1.5 to 0.1",22,"Yellow"
"SOUTH LOOP",609990,"Burnham Park Elementary Network","All Grades",2012,270.3,0.2,"-0.6 to 1",59,"Yellow",268.3,-1.3,"-1.8 to -0.8",7,"Red"
"SOUTH LOOP",609990,"Burnham Park",4,2011,62,1.7,"1 to 2.5",96,"green",62,1.1,"0.5 to 1.7",86,"green"
"SOUTH LOOP",609990,"Burnham Park",5,2011,55.8,-0.2,"-1.2 to 0.7",41,"yellow",55.8,0,"-0.7 to 0.7",51,"yellow"
"SOUTH LOOP",609990,"Burnham Park",6,2011,51.3,0.5,"-0.4 to 1.5",68,"yellow",51.3,0.3,"-0.3 to 0.9",63,"yellow"
"SOUTH LOOP",609990,"Burnham Park",7,2011,40,1.6,"0.5 to 2.6",93,"green",40,0.4,"-0.3 to 1.1",67,"yellow"
"SOUTH LOOP",609990,"Burnham Park",8,2011,42,0.7,"-0.6 to 1.9",77,"yellow",42,1.1,"0.3 to 1.9",88,"green"
"SOUTH LOOP",609990,"Burnham Park","All Grades",2011,251.1,1.5,"0.8 to 2.3",94,"green",251.1,1,"0.5 to 1.5",85,"green"
"SOUTH LOOP",609990,"Burnham Park",4,2010,52.9,1.5,"0.7 to 2.3",93,"green",52.9,0.9,"0.2 to 1.5",83,"green"
"SOUTH LOOP",609990,"Burnham Park",5,2010,55,-0.2,"-1.2 to 0.7",38,"yellow",55,-1.1,"-1.8 to -0.5",10,"red"
"SOUTH LOOP",609990,"Burnham Park",6,2010,41,-0.6,"-1.7 to 0.4",25,"yellow",41,-0.1,"-0.8 to 0.7",48,"yellow"
"SOUTH LOOP",609990,"Burnham Park",7,2010,41.7,0.5,"-0.7 to 1.7",71,"yellow",41.7,-0.2,"-1 to 0.6",44,"yellow"
"SOUTH LOOP",609990,"Burnham Park",8,2010,42,1,"-0.2 to 2.3",88,"yellow",42,-0.3,"-1.2 to 0.6",41,"yellow"
"SOUTH LOOP",609990,"Burnham Park","All Grades",2010,232.6,0.7,"0 to 1.5",78,"yellow",232.6,-0.3,"-0.9 to 0.2",37,"yellow"
"SOUTHSHORE",610530,"Skyway Elementary Network",4,2012,23.6,-0.8,"-1.9 to 0.2",18,"Yellow",23.6,0.3,"-0.5 to 1.2",65,"Yellow"
"SOUTHSHORE",610530,"Skyway Elementary Network","All Grades",2012,23.6,-1.0,"-2.4 to 0.5",15,"Yellow",23.6,0.4,"-0.8 to 1.6",69,"Yellow"
"SPENCER",610183,"Austin-North Lawndale",4,2011,69.7,1.1,"0.3 to 1.8",88,"green",69.7,1.1,"0.5 to 1.6",86,"green"
"SPENCER",610183,"Austin-North Lawndale",5,2011,75.6,0.9,"0 to 1.8",83,"green",75.6,0.8,"0.2 to 1.4",81,"green"
"SPENCER",610183,"Austin-North Lawndale",6,2011,66.7,4,"3.1 to 4.9",99,"green",66.7,1,"0.4 to 1.5",83,"green"
"SPENCER",610183,"Austin-North Lawndale",7,2011,77.4,-1.3,"-2.2 to -0.4",9,"red",77.4,-1.1,"-1.6 to -0.6",12,"red"
"SPENCER",610183,"Austin-North Lawndale",8,2011,57.3,0.6,"-0.6 to 1.7",73,"yellow",57.3,1,"0.3 to 1.7",85,"green"
"SPENCER",610183,"Austin-North Lawndale","All Grades",2011,346.7,1.7,"1 to 2.4",95,"green",346.7,0.7,"0.3 to 1.2",79,"green"
"SPENCER",610183,"Austin-North Lawndale",4,2010,71.5,1,"0.3 to 1.8",89,"green",71.5,1.4,"0.8 to 2",93,"green"
"SPENCER",610183,"Austin-North Lawndale",5,2010,71.3,0.6,"-0.3 to 1.5",73,"yellow",71.3,1.3,"0.7 to 1.8",89,"green"
"SPENCER",610183,"Austin-North Lawndale",6,2010,69.5,1.3,"0.4 to 2.2",92,"green",69.5,0,"-0.6 to 0.6",52,"yellow"
"SPENCER",610183,"Austin-North Lawndale",7,2010,74,-2.3,"-3.2 to -1.3",2,"red",74,-1.8,"-2.5 to -1.2",2,"red"
"SPENCER",610183,"Austin-North Lawndale",8,2010,80.9,-0.1,"-1.2 to 0.9",47,"yellow",80.9,0.5,"-0.2 to 1.1",73,"yellow"
"SPENCER",610183,"Austin-North Lawndale","All Grades",2010,367.2,0.1,"-0.6 to 0.7",51,"yellow",367.2,0.5,"0 to 0.9",70,"yellow"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network",4,2012,77.9,0.3,"-0.4 to 1",60,"Yellow",77.8,0.4,"-0.2 to 0.9",66,"Yellow"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network",5,2012,72.5,1.7,"0.7 to 2.6",95,"Green",72.5,0.3,"-0.3 to 1",65,"Yellow"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network",6,2012,77.3,0.3,"-0.6 to 1.2",65,"Yellow",77.3,-1.0,"-1.5 to -0.4",16,"Red"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network",7,2012,71.7,-3.0,"-4 to -2",0,"Red",71.7,-0.6,"-1.1 to -0.1",28,"Red"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network",8,2012,70.9,-0.4,"-1.5 to 0.6",34,"Yellow",70.9,1.4,"0.8 to 2",91,"Green"
"SPENCER TECH ACAD",610183,"Austin-North Lawndale Elementary Network","All Grades",2012,370.4,-0.5,"-1.2 to 0.3",29,"Yellow",370.2,0.1,"-0.3 to 0.5",56,"Yellow"
"SPRY",610184,"Pilsen-Little Village Elementary Network",4,2012,20.2,0.5,"-0.6 to 1.6",67,"Yellow",20.1,0.1,"-0.9 to 1",52,"Yellow"
"SPRY",610184,"Pilsen-Little Village Elementary Network",5,2012,23.1,0.6,"-0.8 to 1.9",71,"Yellow",24.2,0.6,"-0.4 to 1.6",75,"Yellow"
"SPRY",610184,"Pilsen-Little Village Elementary Network",6,2012,51.3,0.6,"-0.4 to 1.6",74,"Yellow",51.3,1.7,"1 to 2.3",94,"Green"
"SPRY",610184,"Pilsen-Little Village Elementary Network",7,2012,73.5,-2.4,"-3.3 to -1.4",1,"Red",73.5,-1.5,"-2 to -1",3,"Red"
"SPRY",610184,"Pilsen-Little Village Elementary Network",8,2012,72.8,-0.5,"-1.5 to 0.5",32,"Yellow",72.7,-0.5,"-1.1 to 0.1",32,"Yellow"
"SPRY",610184,"Pilsen-Little Village Elementary Network","All Grades",2012,240.8,-1.0,"-1.9 to -0.2",13,"Red",241.8,-0.3,"-0.8 to 0.2",38,"Yellow"
"SPRY",610184,"Pilsen-Little Village",4,2011,10.4,-0.5,"-1.9 to 0.9",27,"yellow",10.4,-1.2,"-2.4 to 0",9,"red"
"SPRY",610184,"Pilsen-Little Village",5,2011,32.5,0.6,"-0.6 to 1.8",74,"yellow",32.5,0.3,"-0.6 to 1.2",65,"yellow"
"SPRY",610184,"Pilsen-Little Village",6,2011,51.9,1.7,"0.8 to 2.7",96,"green",51.9,2.9,"2.3 to 3.6",99,"green"
"SPRY",610184,"Pilsen-Little Village",7,2011,70.2,0.2,"-0.7 to 1.1",61,"yellow",70.2,1.3,"0.7 to 1.8",90,"green"
"SPRY",610184,"Pilsen-Little Village",8,2011,68.7,0.5,"-0.6 to 1.5",69,"yellow",68.7,-0.5,"-1.1 to 0.2",35,"yellow"
"SPRY",610184,"Pilsen-Little Village","All Grades",2011,233.8,1.1,"0.3 to 1.9",88,"green",233.8,1.7,"1.2 to 2.2",94,"green"
"SPRY",610184,"Pilsen-Little Village",4,2010,17.2,-0.1,"-1.3 to 1.1",43,"yellow",17.2,1.6,"0.6 to 2.6",95,"green"
"SPRY",610184,"Pilsen-Little Village",5,2010,38.1,-0.8,"-1.9 to 0.3",19,"yellow",38.1,-0.7,"-1.4 to 0",23,"yellow"
"SPRY",610184,"Pilsen-Little Village",6,2010,39.5,1.9,"0.8 to 3",98,"green",39.5,2.2,"1.4 to 2.9",97,"green"
"SPRY",610184,"Pilsen-Little Village",7,2010,64.9,-1.3,"-2.3 to -0.3",10,"red",64.9,-0.7,"-1.4 to -0.1",24,"red"
"SPRY",610184,"Pilsen-Little Village",8,2010,71.2,1.5,"0.4 to 2.6",94,"green",71.2,0.5,"-0.2 to 1.2",73,"yellow"
"SPRY",610184,"Pilsen-Little Village","All Grades",2010,231,0.3,"-0.5 to 1.1",63,"yellow",231,0.7,"0.1 to 1.3",76,"green"
"STAGG",610339,"Englewood-Gresham Elementary Network",4,2012,42.5,-1.0,"-1.8 to -0.1",16,"Red",42.8,0.1,"-0.6 to 0.8",54,"Yellow"
"STAGG",610339,"Englewood-Gresham Elementary Network",5,2012,51.8,-0.7,"-1.7 to 0.3",22,"Yellow",50.6,0.2,"-0.6 to 0.9",59,"Yellow"
"STAGG",610339,"Englewood-Gresham Elementary Network",6,2012,42.6,-1.4,"-2.5 to -0.3",5,"Red",42.6,0.5,"-0.2 to 1.2",70,"Yellow"
"STAGG",610339,"Englewood-Gresham Elementary Network",7,2012,50.7,-0.7,"-1.9 to 0.4",20,"Yellow",50.7,-1.0,"-1.6 to -0.4",13,"Red"
"STAGG",610339,"Englewood-Gresham Elementary Network",8,2012,43.5,1.4,"0.2 to 2.6",92,"Green",43.5,-0.1,"-0.9 to 0.7",48,"Yellow"
"STAGG",610339,"Englewood-Gresham Elementary Network","All Grades",2012,231.0,-1.0,"-1.8 to -0.1",15,"Red",230.1,-0.2,"-0.7 to 0.3",43,"Yellow"
"STAGG",610339,"Englewood-Gresham",4,2011,52.1,-0.1,"-0.9 to 0.7",42,"yellow",52.1,0.5,"-0.1 to 1.2",72,"yellow"
"STAGG",610339,"Englewood-Gresham",5,2011,47.9,0.1,"-1 to 1.1",53,"yellow",47.9,-0.7,"-1.5 to 0.1",24,"yellow"
"STAGG",610339,"Englewood-Gresham",6,2011,50.9,0.7,"-0.3 to 1.7",73,"yellow",50.9,-0.2,"-0.8 to 0.4",42,"yellow"
"STAGG",610339,"Englewood-Gresham",7,2011,37.9,-0.2,"-1.3 to 0.9",41,"yellow",37.9,-0.1,"-0.9 to 0.6",47,"yellow"
"STAGG",610339,"Englewood-Gresham",8,2011,46.9,-0.9,"-2.1 to 0.3",22,"yellow",46.9,-1,"-1.7 to -0.2",14,"red"
"STAGG",610339,"Englewood-Gresham","All Grades",2011,235.7,-0.1,"-0.8 to 0.7",47,"yellow",235.7,-0.4,"-1 to 0.1",31,"yellow"
"STAGG",610339,"Englewood-Gresham",4,2010,58.5,-1.9,"-2.7 to -1.1",3,"red",58.5,-1.2,"-1.9 to -0.6",10,"red"
"STAGG",610339,"Englewood-Gresham",5,2010,50.7,-1.8,"-2.8 to -0.8",5,"red",50.7,-1.4,"-2.1 to -0.8",6,"red"
"STAGG",610339,"Englewood-Gresham",6,2010,37.3,-1.3,"-2.4 to -0.2",8,"red",37.3,0.2,"-0.6 to 1",60,"yellow"
"STAGG",610339,"Englewood-Gresham",7,2010,50.9,-0.2,"-1.2 to 0.9",45,"yellow",50.9,0.2,"-0.6 to 0.9",57,"yellow"
"STAGG",610339,"Englewood-Gresham",8,2010,41.4,-1.1,"-2.4 to 0.1",12,"yellow",41.4,-0.3,"-1.2 to 0.6",40,"yellow"
"STAGG",610339,"Englewood-Gresham","All Grades",2010,238.7,-2,"-2.8 to -1.3",2,"red",238.7,-1,"-1.5 to -0.4",14,"red"
"STEVENSON",610185,"Midway Elementary Network",4,2012,72.7,0.9,"0.2 to 1.6",83,"Green",72.7,1.1,"0.6 to 1.7",88,"Green"
"STEVENSON",610185,"Midway Elementary Network",5,2012,103.9,0.2,"-0.6 to 1",57,"Yellow",104.9,-1.5,"-2 to -0.9",6,"Red"
"STEVENSON",610185,"Midway Elementary Network",6,2012,118.3,2.2,"1.5 to 3",97,"Green",119.3,-1.0,"-1.5 to -0.6",14,"Red"
"STEVENSON",610185,"Midway Elementary Network",7,2012,119.9,-1.5,"-2.3 to -0.6",7,"Red",119.9,-1.0,"-1.4 to -0.6",14,"Red"
"STEVENSON",610185,"Midway Elementary Network",8,2012,134.1,-0.2,"-1 to 0.7",46,"Yellow",135.1,-1.2,"-1.7 to -0.7",8,"Red"
"STEVENSON",610185,"Midway Elementary Network","All Grades",2012,548.8,0.5,"-0.1 to 1.1",71,"Yellow",551.8,-1.4,"-1.8 to -1.1",6,"Red"
"STEVENSON",610185,"Midway",4,2011,69,0.9,"0.2 to 1.7",84,"green",69,1.7,"1.2 to 2.3",95,"green"
"STEVENSON",610185,"Midway",5,2011,110.3,-1.3,"-2.1 to -0.5",6,"red",110.3,-0.7,"-1.3 to -0.2",24,"red"
"STEVENSON",610185,"Midway",6,2011,114.9,0.8,"0.1 to 1.5",75,"green",114.9,-0.9,"-1.3 to -0.4",18,"red"
"STEVENSON",610185,"Midway",7,2011,134.2,-2.1,"-2.8 to -1.4",3,"red",134.2,-0.7,"-1.1 to -0.3",24,"red"
